time	V(vout)
Step Information: Run=0  (Run: 1/65)
3.787051802618857e+000	3.299799e+000
3.792663717831852e+000	3.299800e+000
3.798319821353610e+000	3.299800e+000
3.808085446353610e+000	3.299801e+000
3.817851071353610e+000	3.299802e+000
3.827616696353610e+000	3.299802e+000
3.837382321353610e+000	3.299803e+000
3.847147946353610e+000	3.299803e+000
3.866679196353610e+000	3.299805e+000
3.886210446353610e+000	3.299806e+000
3.895976071353610e+000	3.299806e+000
3.915507321353610e+000	3.299807e+000
3.944804196353610e+000	3.299808e+000
3.974101071353610e+000	3.299809e+000
4.003397946353610e+000	3.299810e+000
4.032694821353610e+000	3.299811e+000
4.061991696353610e+000	3.299811e+000
4.101054196353610e+000	3.299812e+000
4.140116696353610e+000	3.299812e+000
4.179179196353610e+000	3.299812e+000
4.228007321353610e+000	3.299808e+000
4.237772946353610e+000	3.299805e+000
4.247538571353610e+000	3.299790e+000
4.257304196353610e+000	3.299752e+000
4.257456784244235e+000	3.299750e+000
4.257761960025485e+000	3.299724e+000
4.258372311587985e+000	3.299612e+000
4.258391385074313e+000	3.299602e+000
4.258429532046970e+000	3.299565e+000
4.258439068790134e+000	3.299552e+000
4.258458142276462e+000	3.299509e+000
4.258496289249118e+000	3.299367e+000
4.258505825992282e+000	3.299299e+000
4.258508210178073e+000	3.299271e+000
4.258512978549655e+000	3.299185e+000
4.258522515292819e+000	3.298915e+000
4.258524675530058e+000	3.298770e+000
4.258528996004535e+000	3.298259e+000
4.258529524910881e+000	3.298137e+000
4.258530582723575e+000	3.297765e+000
4.258530847176748e+000	3.297637e+000
4.258531376083094e+000	3.297224e+000
4.258532259480560e+000	3.296218e+000
4.258532372063340e+000	3.296004e+000
4.258532597228901e+000	3.295345e+000
4.258532871729715e+000	3.294128e+000
4.258533122102059e+000	3.292229e+000
4.258533290202947e+000	3.289904e+000
4.258533422805018e+000	3.286584e+000
4.258533528651014e+000	3.281855e+000
4.258533618224481e+000	3.274750e+000
4.258533697732272e+000	3.263610e+000
4.258533772782602e+000	3.244837e+000
4.258533854958095e+000	3.209817e+000
4.258533932457350e+000	3.157215e+000
4.258534032759012e+000	3.062547e+000
4.258534142965513e+000	2.937722e+000
4.258534275842460e+000	2.774350e+000
4.258534433855468e+000	2.574664e+000
4.258534733229808e+000	2.192679e+000
4.258535331978487e+000	1.427190e+000
4.258536083057912e+000	4.753736e-001
4.258536403340159e+000	1.016819e-001
4.258536512669189e+000	1.173376e-002
4.258536538142154e+000	3.427989e-003
4.258536553456819e+000	2.486401e-003
4.258536573505938e+000	1.841089e-003
4.258536594519177e+000	1.434967e-003
4.258536627959775e+000	1.063484e-003
4.258536663880467e+000	8.402888e-004
4.258536735721848e+000	6.113654e-004
4.258536802963023e+000	4.991312e-004
4.258536937445371e+000	3.956702e-004
4.258537102790531e+000	3.339752e-004
4.258537433480853e+000	2.833128e-004
4.258537980574201e+000	2.495380e-004
4.258539074760899e+000	2.268036e-004
4.258541263134293e+000	2.126919e-004
4.258554393374663e+000	2.017659e-004
4.258571900361821e+000	2.005777e-004
4.286229666238002e+000	1.986452e-004
4.305760916238002e+000	1.972898e-004
4.325292166238002e+000	1.960674e-004
4.344823416238002e+000	1.949656e-004
4.364354666238002e+000	1.939724e-004
4.383885916238002e+000	1.930772e-004
4.403417166238002e+000	1.922704e-004
4.422948416238002e+000	1.915431e-004
4.442479666238002e+000	1.908876e-004
4.462010916238002e+000	1.902968e-004
4.481542166238002e+000	1.897645e-004
4.501073416238002e+000	1.892854e-004
4.520604666238002e+000	1.888556e-004
4.540135916238002e+000	1.884737e-004
4.559667166238002e+000	1.881421e-004
4.579198416238002e+000	1.878702e-004
4.598729666238002e+000	1.876777e-004
4.618260916238002e+000	1.876007e-004
4.637792166238002e+000	1.877009e-004
4.657323416238002e+000	1.880948e-004
4.676854666238002e+000	1.890221e-004
4.696385916238002e+000	1.911481e-004
4.706151541238002e+000	1.933993e-004
4.715917166238002e+000	2.000018e-004
4.725682791238002e+000	2.149161e-004
4.726903494363002e+000	2.241774e-004
4.729344900613002e+000	2.649861e-004
4.729421194558315e+000	2.690053e-004
4.729573782448940e+000	2.896421e-004
4.729878958230190e+000	3.696772e-004
4.729955252175502e+000	4.157325e-004
4.729974325661830e+000	4.409321e-004
4.730012472634487e+000	5.188477e-004
4.730022009377651e+000	5.535161e-004
4.730041082863979e+000	6.630109e-004
4.730045851235561e+000	7.105044e-004
4.730055387978725e+000	8.562797e-004
4.730057772164516e+000	9.159787e-004
4.730062540536098e+000	1.092353e-003
4.730063732628993e+000	1.159200e-003
4.730066116814784e+000	1.344158e-003
4.730066712861232e+000	1.407005e-003
4.730067904954128e+000	1.618817e-003
4.730070289139919e+000	2.259116e-003
4.730070653284976e+000	2.438713e-003
4.730071381575091e+000	3.015354e-003
4.730071747566023e+000	3.513902e-003
4.730072324648526e+000	4.732288e-003
4.730072416845776e+000	5.043149e-003
4.730072601240274e+000	5.984109e-003
4.730072774609545e+000	7.276502e-003
4.730072923371436e+000	9.021964e-003
4.730073046523743e+000	1.137438e-002
4.730073154757336e+000	1.481795e-002
4.730073249020794e+000	1.991757e-002
4.730073332671087e+000	2.774012e-002
4.730073409618076e+000	4.029180e-002
4.730073484747197e+000	6.176014e-002
4.730073565394003e+000	1.002740e-001
4.730073646478068e+000	1.603302e-001
4.730073759625307e+000	2.731304e-001
4.730073879529001e+000	4.127631e-001
4.730074018527219e+000	5.856872e-001
4.730074201221791e+000	8.175465e-001
4.730074566610936e+000	1.284376e+000
4.730075297389226e+000	2.219437e+000
4.730075480083798e+000	2.452294e+000
4.730075845472943e+000	2.915168e+000
4.730075936820229e+000	3.027257e+000
4.730076119514801e+000	3.233237e+000
4.730076175661705e+000	3.280634e+000
4.730076197864781e+000	3.290896e+000
4.730076210817996e+000	3.294239e+000
4.730076219980840e+000	3.295691e+000
4.730076230116046e+000	3.296570e+000
4.730076239935069e+000	3.297178e+000
4.730076252192117e+000	3.297709e+000
4.730076267408169e+000	3.298167e+000
4.730076283097963e+000	3.298487e+000
4.730076307576928e+000	3.298812e+000
4.730076333355842e+000	3.299028e+000
4.730076379075337e+000	3.299253e+000
4.730076426069815e+000	3.299387e+000
4.730076520058772e+000	3.299523e+000
4.730076624905457e+000	3.299603e+000
4.730076834598826e+000	3.299671e+000
4.730077217863586e+000	3.299723e+000
4.730077984393105e+000	3.299758e+000
4.730079517452145e+000	3.299780e+000
4.730082583570225e+000	3.299791e+000
4.730088715806383e+000	3.299797e+000
4.730100980278699e+000	3.299799e+000
4.730174567112599e+000	3.299799e+000
4.736355861160129e+000	3.299800e+000
4.742635270986192e+000	3.299800e+000
4.752400895986192e+000	3.299801e+000
4.762166520986192e+000	3.299802e+000
4.771932145986192e+000	3.299802e+000
4.781697770986192e+000	3.299803e+000
4.791463395986192e+000	3.299803e+000
4.810994645986192e+000	3.299805e+000
4.830525895986192e+000	3.299806e+000
4.850057145986192e+000	3.299807e+000
4.879354020986192e+000	3.299808e+000
4.908650895986192e+000	3.299809e+000
4.937947770986192e+000	3.299810e+000
4.967244645986192e+000	3.299810e+000
4.996541520986192e+000	3.299811e+000
5.035604020986192e+000	3.299812e+000
5.074666520986192e+000	3.299812e+000
5.113729020986192e+000	3.299812e+000
5.162557145986192e+000	3.299810e+000
5.182088395986192e+000	3.299805e+000
5.191854020986192e+000	3.299752e+000
5.201619645986192e+000	3.299582e+000
5.201638719472520e+000	3.299539e+000
5.201676866445176e+000	3.299306e+000
5.201686403188340e+000	3.299175e+000
5.201688787374131e+000	3.299104e+000
5.201693555745713e+000	3.298903e+000
5.201694747838609e+000	3.298823e+000
5.201697132024400e+000	3.298579e+000
5.201697728070847e+000	3.298491e+000
5.201698920163743e+000	3.298191e+000
5.201700910379638e+000	3.297393e+000
5.201701201878461e+000	3.297154e+000
5.201701784876105e+000	3.296427e+000
5.201701863708160e+000	3.296296e+000
5.201702021372269e+000	3.295925e+000
5.201702336700489e+000	3.294854e+000
5.201702614120439e+000	3.293306e+000
5.201702799483619e+000	3.291471e+000
5.201702943030724e+000	3.288960e+000
5.201703061263558e+000	3.285341e+000
5.201703160531852e+000	3.279989e+000
5.201703246345491e+000	3.271810e+000
5.201703323902212e+000	3.258758e+000
5.201703398864716e+000	3.236551e+000
5.201703479177330e+000	3.196811e+000
5.201703559888155e+000	3.135191e+000
5.201703675189378e+000	3.017847e+000
5.201703798519453e+000	2.872863e+000
5.201703934261132e+000	2.703513e+000
5.201704128095660e+000	2.457303e+000
5.201704515764715e+000	1.961918e+000
5.201705291102826e+000	9.706478e-001
5.201705674444356e+000	4.843989e-001
5.201705904846568e+000	2.003544e-001
5.201706022703007e+000	6.898896e-002
5.201706080974628e+000	1.957621e-002
5.201706103175119e+000	9.212920e-003
5.201706125671723e+000	4.729053e-003
5.201706137581176e+000	3.496807e-003
5.201706153617054e+000	2.597604e-003
5.201706173651780e+000	1.903904e-003
5.201706194758179e+000	1.476543e-003
5.201706231566536e+000	1.058877e-003
5.201706267263506e+000	8.336391e-004
5.201706333998782e+000	6.204430e-004
5.201706407119273e+000	4.995697e-004
5.201706548398213e+000	3.919806e-004
5.201706719165272e+000	3.306189e-004
5.201707060699389e+000	2.798848e-004
5.201707533768332e+000	2.500810e-004
5.201708479906216e+000	2.287918e-004
5.201710372181984e+000	2.143951e-004
5.201721725836593e+000	2.022754e-004
5.201736864042738e+000	2.009383e-004
5.226973735723426e+000	1.988245e-004
5.246504985723426e+000	1.974515e-004
5.266036235723426e+000	1.962132e-004
5.285567485723426e+000	1.950970e-004
5.305098735723426e+000	1.940909e-004
5.324629985723426e+000	1.931840e-004
5.344161235723426e+000	1.923667e-004
5.363692485723426e+000	1.916299e-004
5.383223735723426e+000	1.909659e-004
5.402754985723426e+000	1.903674e-004
5.422286235723426e+000	1.898281e-004
5.441817485723426e+000	1.893426e-004
5.461348735723426e+000	1.889068e-004
5.480879985723426e+000	1.885189e-004
5.500411235723426e+000	1.881807e-004
5.519942485723426e+000	1.879005e-004
5.539473735723426e+000	1.876966e-004
5.559004985723426e+000	1.876025e-004
5.578536235723426e+000	1.876760e-004
5.598067485723426e+000	1.880247e-004
5.617598735723426e+000	1.888640e-004
5.637129985723426e+000	1.907614e-004
5.656661235723426e+000	1.972987e-004
5.670088970098426e+000	2.182243e-004
5.670699321660926e+000	2.234295e-004
5.671920024785926e+000	2.417065e-004
5.672225200567176e+000	2.533064e-004
5.672835552129676e+000	3.022130e-004
5.672988140020301e+000	3.283230e-004
5.673026286992958e+000	3.414574e-004
5.673102580938270e+000	3.795880e-004
5.673121654424598e+000	3.942532e-004
5.673159801397254e+000	4.358617e-004
5.673169338140419e+000	4.503542e-004
5.673188411626747e+000	5.047219e-004
5.673226558599403e+000	7.068661e-004
5.673236095342567e+000	8.148768e-004
5.673238479528358e+000	8.657355e-004
5.673243247899940e+000	1.006385e-003
5.673244439992836e+000	1.056028e-003
5.673246824178627e+000	1.248874e-003
5.673251592550209e+000	1.895509e-003
5.673252219079425e+000	2.093425e-003
5.673253472137857e+000	2.766613e-003
5.673253709061969e+000	2.974205e-003
5.673254182910194e+000	3.603334e-003
5.673254456412898e+000	4.187685e-003
5.673254860949384e+000	5.589580e-003
5.673255054569022e+000	6.717345e-003
5.673255216554437e+000	8.269870e-003
5.673255337498888e+000	1.011936e-002
5.673255448714143e+000	1.287484e-002
5.673255548525854e+000	1.697833e-002
5.673255637296775e+000	2.321117e-002
5.673255717400553e+000	3.296847e-002
5.673255792876762e+000	4.902870e-002
5.673255868602015e+000	7.665512e-002
5.673255947530342e+000	1.232769e-001
5.673256038299509e+000	2.013391e-001
5.673256156489170e+000	3.296502e-001
5.673256296511876e+000	4.991663e-001
5.673256440377304e+000	6.803005e-001
5.673256690735562e+000	9.993747e-001
5.673257191452078e+000	1.639010e+000
5.673258192885109e+000	2.885520e+000
5.673258554881814e+000	3.293561e+000
5.673258554945828e+000	3.293544e+000
5.673258555031179e+000	3.293653e+000
5.673258555129467e+000	3.293792e+000
5.673258555244803e+000	3.293916e+000
5.673258555475474e+000	3.294081e+000
5.673258555936818e+000	3.294273e+000
5.673258556616440e+000	3.294432e+000
5.673258557483144e+000	3.294569e+000
5.673258561516040e+000	3.295091e+000
5.673258566893233e+000	3.295661e+000
5.673258577647621e+000	3.296518e+000
5.673258595919395e+000	3.297497e+000
5.673258615319946e+000	3.298138e+000
5.673258639856545e+000	3.298603e+000
5.673258671978131e+000	3.298948e+000
5.673258715096604e+000	3.299200e+000
5.673258774557509e+000	3.299382e+000
5.673258860885552e+000	3.299515e+000
5.673258988280333e+000	3.299609e+000
5.673259187687252e+000	3.299675e+000
5.673259506934289e+000	3.299721e+000
5.673260051777193e+000	3.299752e+000
5.673261007801800e+000	3.299773e+000
5.673262809649445e+000	3.299786e+000
5.673273356796673e+000	3.299798e+000
5.673287419659645e+000	3.299799e+000
5.680459479775097e+000	3.299800e+000
5.687659665616493e+000	3.299800e+000
5.697425290616493e+000	3.299801e+000
5.707190915616493e+000	3.299802e+000
5.716956540616493e+000	3.299803e+000
5.726722165616493e+000	3.299803e+000
5.736487790616493e+000	3.299804e+000
5.756019040616493e+000	3.299805e+000
5.775550290616493e+000	3.299806e+000
5.795081540616493e+000	3.299807e+000
5.824378415616493e+000	3.299808e+000
5.853675290616493e+000	3.299809e+000
5.882972165616493e+000	3.299810e+000
5.912269040616493e+000	3.299811e+000
5.941565915616493e+000	3.299811e+000
5.980628415616493e+000	3.299812e+000
6.019690915616493e+000	3.299812e+000
6.058753415616493e+000	3.299812e+000
6.107581540616493e+000	3.299809e+000
6.127112790616493e+000	3.299804e+000
6.138099118741493e+000	3.299794e+000
6.141150876553993e+000	3.299785e+000
6.142676755460243e+000	3.299773e+000
6.143287107022743e+000	3.299753e+000
6.144507810147743e+000	3.299676e+000
6.144545957120399e+000	3.299669e+000
6.144622251065711e+000	3.299638e+000
6.144641324552040e+000	3.299627e+000
6.144679471524696e+000	3.299580e+000
6.144755765470008e+000	3.299427e+000
6.144758149655799e+000	3.299418e+000
6.144762918027381e+000	3.299388e+000
6.144772454770545e+000	3.299231e+000
6.144791528256874e+000	3.298618e+000
6.144792238946983e+000	3.298553e+000
6.144793660327203e+000	3.298265e+000
6.144795931696629e+000	3.297529e+000
6.144796279406298e+000	3.297294e+000
6.144796974825636e+000	3.296605e+000
6.144797148680470e+000	3.296340e+000
6.144797496390139e+000	3.295405e+000
6.144797836393151e+000	3.293961e+000
6.144798016444492e+000	3.292654e+000
6.144798178841157e+000	3.290641e+000
6.144798308895281e+000	3.287899e+000
6.144798420839520e+000	3.283788e+000
6.144798515972985e+000	3.277631e+000
6.144798598724075e+000	3.268143e+000
6.144798675029318e+000	3.252694e+000
6.144798750619353e+000	3.226155e+000
6.144798829996718e+000	3.180634e+000
6.144798916362023e+000	3.107515e+000
6.144799038288829e+000	2.976124e+000
6.144799172368385e+000	2.814497e+000
6.144799316589781e+000	2.633096e+000
6.144799555561900e+000	2.328677e+000
6.144800033506140e+000	1.717915e+000
6.144800989394620e+000	5.074745e-001
6.144801363103944e+000	8.270681e-002
6.144801474775399e+000	1.382562e-002
6.144801586847587e+000	9.627269e-004
6.144801611900744e+000	7.355866e-004
6.144801638302496e+000	6.549370e-004
6.144801691106002e+000	5.489864e-004
6.144801751920645e+000	4.720237e-004
6.144801873549932e+000	3.924804e-004
6.144802091817351e+000	3.237955e-004
6.144802528352186e+000	2.725337e-004
6.144803401421859e+000	2.374769e-004
6.144805147561204e+000	2.179186e-004
6.144808639839894e+000	2.073467e-004
6.144815624397275e+000	2.027178e-004
6.144829593512035e+000	2.010321e-004
6.168871653796868e+000	1.989287e-004
6.188402903796868e+000	1.975415e-004
6.207934153796868e+000	1.962952e-004
6.227465403796868e+000	1.951719e-004
6.246996653796868e+000	1.941594e-004
6.266527903796868e+000	1.932467e-004
6.286059153796868e+000	1.924241e-004
6.305590403796868e+000	1.916827e-004
6.325121653796868e+000	1.910143e-004
6.344652903796868e+000	1.904120e-004
6.364184153796868e+000	1.898692e-004
6.383715403796868e+000	1.893805e-004
6.403246653796868e+000	1.889418e-004
6.422777903796868e+000	1.885509e-004
6.442309153796868e+000	1.882095e-004
6.461840403796868e+000	1.879254e-004
6.481371653796868e+000	1.877163e-004
6.500902903796868e+000	1.876145e-004
6.520434153796868e+000	1.876764e-004
6.539965403796868e+000	1.879987e-004
6.559496653796868e+000	1.887884e-004
6.579027903796868e+000	1.905800e-004
6.598559153796868e+000	1.963114e-004
6.608324778796868e+000	2.005025e-004
6.609545481921868e+000	2.031792e-004
6.611986888171868e+000	2.119283e-004
6.613817942859368e+000	2.227376e-004
6.614123118640618e+000	2.258114e-004
6.614733470203118e+000	2.421117e-004
6.615954173328118e+000	3.019449e-004
6.615992320300774e+000	3.070057e-004
6.616068614246086e+000	3.311738e-004
6.616221202136711e+000	4.181084e-004
6.616259349109368e+000	4.617903e-004
6.616268885852532e+000	4.812871e-004
6.616287959338860e+000	5.336344e-004
6.616292727710442e+000	5.513171e-004
6.616302264453606e+000	6.103906e-004
6.616321337939934e+000	7.997178e-004
6.616326106311516e+000	9.370557e-004
6.616335643054680e+000	1.467425e-003
6.616336551769802e+000	1.589868e-003
6.616338369200046e+000	2.014640e-003
